text,images,compensation,link,address,date,type
SENIOR DRAFTERS & ARCHITECTS (Shoppes at Carlsbad),"https://images.craigslist.org/01414_aMVU8tcrT1v_600x450.jpg,https://images.craigslist.org/00D0D_7d8ndQMf7JD_600x450.jpg,https://images.craigslist.org/00o0o_7XGTlue7XLh_600x450.jpg,https://images.craigslist.org/00303_a1KfF4pnRCa_600x450.jpg,https://images.craigslist.org/00303_gjwE28OZ3Lr_600x450.jpg,https://images.craigslist.org/00W0W_52IsrwbYO0X_600x450.jpg",Salary plus commission,https://sandiego.craigslist.org/nsd/egr/d/carlsbad-senior-drafters-architects/6950467147.html,"
        ,
SENIOR DRAFTERS & ARCHITECTS ,
,
Are you a senior drafter or Architect with at least 15 years of experience? We have a great opportunity for you! ,
,
Introducing SKSI PLANS & PERMITS, the first national brand in Architectural plans & building permits. ,
,
SKSI innovated a structure fusing the benefits and pride of being self-employed with security of working for a big company. We give you the most attractive high profile office, promote you, pay competitive wages and give you commissions on customers we supply you with. Your fully equipped high tech office will be inside the front entrance to the SHOPPES AT CARLSBAD, and you will have use of any of our other offices and network of colleagues at 18+ fashion malls throughout the Southeast Region (we are quickly growing nationally). ,
,
Video of an SKSI location: ,
,
LOCATIONS,
,
•	Valley Plaza Mall in Bakersfield,
•	Otay Ranch Town Center in Chula Vista,
•	Glendale Galleria,
•	The Shoppes at Carlsbad in Carlsbad,
•	Galleria at Tyler in Riverside,
•	Visalia Mall in Visalia,
•	Southland Mall in Hayward,
•	Stonestown Mall in San Francisco,
•	Northridge Mall in Northridge,
•	Meadows Mall in Las Vegas ,
,
REQUIREMENTS,
,
•	Min 15 years’ Experience,
•	Drafting of complete construction plan sets (excluding Title 24 and engineering calcs),
•	Drafting MEP's (bonus but not required),
•	Residential: Renovation, Additions, New Construction, ADUs,
•	Commercial: Tenant Improvements, Additions, New Construction,
•	Work with clients,
•	Selling / closing new agreements ,
•	Design sessions,
•	Engineering details,
•	Site Inspections,
•	Permit Expediting / working with building departments,
•	AutoCAD / Revit / Sketchup / Chief Architect,
,
EXPECTATIONS,
,
•	Integrity,
•	Creativity,
•	Completion,
•	Competence,
•	Collaboration,
•	Professionalism,
,
COMPENSATION,
,
•	Salary (competitive based on experience and skill),
•	Commissions,
,
ABOUT SKSI,
,
Video about SKSI: ,
,
SKSI Plans and Permits (SKSI), the first National brand offering construction plans and permit expediting services announced nine new stores in California and Los Vegas for its innovative retail concept chain by the end of the year.,
,
SKSI Plans & Permits provides expert, fast, affordable and extremely accessible construction plans, engineering, Title 24 and permit expediting services for residential & commercial projects. SKSI helps builders, contractors, developers and property owners and managers save money and time without sacrificing quality by expediting planning and permitting for construction and property development. SKSI’s proprietary processes include the use of custom-developed software that streamlines the design and permit processes. ,
,
SKSI makes the process of creating and approving construction plans and permits extraordinary accessible and efficient for contractors, realtors and real estate investors, leasing companies and property managers, business and retail store owners, commercial landlords and homeowners. SKSI’s proprietary processes include the use of custom-developed software that streamlines the design and permit processes. ,
,
CLIENT LIST INCLUDES,
,
•	Homeowners,
•	Leasing & management companies,
•	Brookfield Properties,
•	Westfield Malls,
•	Apple Stores,
•	AMC Theaters,
•	Bloomingdales,
•	Macy’s,
•	Van’s,
•	Starbucks,
•	Victoria’s Secret,
•	Gold’s Gym,
•	Panda Express,
•	… about 500 other top brands    ",2019-08-05 19:51,full-time
Structural Design Engineer I & II,"https://images.craigslist.org/00l0l_hNeCdo5BGjE_600x450.jpg,https://images.craigslist.org/00Z0Z_c6iDNKYMeU7_600x450.jpg,https://images.craigslist.org/01717_dAC9nUg0cZ3_600x450.jpg",Based on Experience,https://sandiego.craigslist.org/csd/egr/d/san-diego-structural-design-engineer-ii/6960230190.html,"
        ,
RA Structural Engineering of San Diego, Inc. is a design and consulting firm that has been delivering innovative, cost-effective engineering solutions for southern California's toughest small to mid-size structural and foundation projects since 2010. We specialize in analysis and design for commercial, mixed-used, and single/multi-family residential projects, as well as site and structural development projects, and have supported more than 700 projects at the design and planning stages of development.,
,
We are seeking a Civil/Structural Engineering for full time position. ,
Minimum requirements are:,
,
- EIT ,
- Analysis and design of steel, concrete, wood, and masonry building structures and components,
- Communication of structural design through construction documents utilizing AutoCAD,
- Reading and understanding building codes, construction drawing and specification,
- Excellent Communication skills to work with clients, co-workers and other members of the design team,
,
Candidates must have a Bachelor of Science degree in Structural Engineering/Civil Engineering with an emphasis in structural from an ABET accredited institution with 0~4 years of experience in designing building structures, and must be able to legally work in the United States.,
,
Additionally, candidates should have a strong working knowledge of and proficiency with AutoCAD,Microsoft Excel and building analysis and design software for steel, concrete, wood and masonry structural elements. Candidates should also have communication and organization skills, and should exhibit a high level of self-motivation and productivity.,
,
Please submit a resume,
    ",2019-08-19 14:06,full-time
Senior Systems Engineer,,DOE,https://sandiego.craigslist.org/csd/sad/d/san-diego-senior-systems-engineer/6960204314.html,"
        ,
Summary: FIT Solutions is a fast-growing, highly successful CyberSecurity and IT Services firm based in San Diego, California, we partner with organizations nation wide. Our secret sauce is to couple state of the art technology and the best technical professionals to create the highest level of service in the industry. We make it our aim to create the best engineer environment possible so that everyone thrives and loves their job. ,
,
In each of the last 7 years, we have doubled our size. How we deliver service is completely unique and changing our industry. We have leveraged our reputation and talent to help expand our services nationally. We have a knack for finding great people who want enjoyable, fulfilling, and competitively paid work.,
,
Interested in joining our Team? ,
,
Apply Here: , ,
,
What You Get To Do:,
• Clearly and succinctly consult on all technical levels with decision makers. ,
• Expand existing relationships through proactive engineering consulting and problem-solving. ,
• Work with some of the most experienced engineers in the industry. ,
• Be a part of one of the fastest growing IT services companies in the US.,
,
What You Need To Succeed:,
• Self-starter and be able to work independently ,
• Must have excellent high-level engineering skills. ,
• Experienced in FIT Solutions minimum skill set (below),
• Customer oriented, solid business acumen and excellent communication skills,
• Proven track record of performance against goals year over year.,
,
What's In It For You:,
Our culture is performance-oriented, goals driven, collaborative and fun. Our Engineers work together on all levels of challenges across dozens of clients, which provides each engineer full exposure to different environments and projects. We offer an industry leading salary that is based on experience and generous benefits including health, dental, and vision.,
 ,
Specific Responsibilities include, but are not limited to:,
Act as a subject matter expert for client environments and applications,
Manage day-to-day IT initiatives ,
Onboard new clients according to standard procedures, documenting the clients' infrastructure for review and use by all engineering team members,
Make recommendations for improved processes, documentation and training to enhance client experience ,
Analyze, troubleshoot and resolve technical problems (including networking/server, desktop support, etc.), both onsite and remote,
Install, configure and maintain network elements, computer systems and other related equipment,
Complete monthly assessment on assigned clients,
Configure and utilize monitoring tools to ensure uptime for client environments,
Document daily work through ConnectWise ticketing system ,
Participate in the on-call rotation with team,
Provide desk engineer services ,
Support and assist assigned desk engineer on tickets and calls,
Perform sales engineering by designing solutions and technology business plans for clients,
Perform other duties as assigned ,
Technical Skills/Competencies:,
Experience with mixed Windows and Mac desktop, and laptops with Windows Server and Active Directory 2008R2 or higher.,
Virtualization Technologies (VMWare 6.x or higher, Hyper-V, Citrix Xen server virtualization, etc.),
Experience with NetApp, Nimble, Equallogic or similar,
Networking Solutions including Cisco, HP Procure, Meraki, Dell, Rukus, and Sonicwall,
Windows Server 2008, 2012, and 2016,
Cloud Solutions (vCloud, Azure, AWS),
Backup solutions such as VEEAM, Zerto, and Datto,
Experience with Office 365, Sharepoint and OneDrive Business ,
Chat solutions such as Slack and Lync,
Experience and exposure with various client line-of-business apps: ERP and accounting systems; financial services applications; medical and patient-care applications; document management systems; software development toolsets; engineering and 2D/3D CAD applications,
Experience with ConnectWise Manage, ConnectWise Automate (f.k.a. “Labtech”), IT Glue secure storage and knowledgebase, Cisco/Jabber voice communications, Slack chat, ZOOM conferencing, BOOMR time tracking, Smartsheet project planner, and Brightgauge performance monitoring,
Desktop support and user support ,
Qualifications Include: ,
Bachelor’s degree in Computer Science or related field and a minimum of 5 years of experience or Associate degree plus 7+ years of experience or (equivalent experience in lieu of education),
Certifications preferred: MCSA, MCP, A+, Network+, CCNA, VCP (recent certification or recertification),
Ability to work independently ,
Knowledge of IT best practices and ability to use best judgement to service clients’ needs,
Relationship building skills with customers and business partners,
Adaptability in various business cultures and environments,
Ability to effectively communicate both orally and in writing, with all levels of internal and external professionals, especially professionals with non-technical understanding ,
 ,
Travel: Ability to travel up to 50%+ of the time to local client sites,
Physical Demands:,
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.  ,
Essential functions may require maintaining the physical condition necessary for sitting, walking or standing for prolonged periods of time; operating a computer and keyboard; near visual acuity to review written documentation; ability to hear and understand speech at normal room levels and on the telephone; manual dexterity to operate process equipment; lifting 25 pounds, bending and stooping; lifting computers; running network cables; connecting and testing networking; traveling to client sites; and walking and carrying devices on stairs and crawl spaces.,
Work Environment:,
The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. The noise level in the work environment is usually moderate. Employee may be exposed to heat, cold, sharp edges, metal racks, high voltage outlets, and normal electrical cabling in the office and closet environments. ,
EEO Statement,
FIT Solutions is an Equal Opportunity Employer and prohibits discrimination and harassment of any kind. We are committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. We will not tolerate discrimination or harassment based on any of these characteristics.    ",2019-08-19 13:36,full-time
Junior Designer,,"paid internship or full time position, D.O.E",https://sandiego.craigslist.org/csd/egr/d/san-diego-junior-designer/6962525835.html,"
        ,
EQUITY BUILDERS, INC - Junior Designer ,
,
The Junior Designer, while working under the direct supervision of a Lead Design and Project Manager, performs a broad variety of tasks.,
,
Specific Responsibilities: ,
,
- Under supervision, build and/or make updates to existing drawings and SketchUp Model(s),
- Work with design team to develop design ideas and produce fabrication drawings,
- May assist Lead Designer in selecting fixtures, finishes, and equipment,
- Under supervision, develops conceptual design component/fabrication details,
- Assists in the development of drawings: layouts, fabrication specs, details, cut files, etc,
- Assists in the development of design packages complete with some cost estimating,
- Assists with the verification of site details to support design,
- Assists in sourcing & modeling fixtures, finishes, and equipment and their specifications to support design,
- Supports the team throughout construction process: may attend client meetings, provide documentation support, quickly drawing/modeling updates/changes, etc.,
,
Qualifications:,
,
- Degree in Architecture, Interior Design, or related field (equivalent professional experience may be substituted),
- 1+ year experience or equivalent educational experience related to restaurant interior design projects, tenant improvement, or custom fabrication.,
- Intermediate SketchUp skills - or willingness to learn,
- Ability to learn SketchUp (with strong AutoCAD/Revit/3DS Max or other modeling software skills, it's possible to quickly gain proficiency with our SketchUp process under some direction),
- Ability to produce shop drawings (fabrication specs, .DWG/.DXF exports, PDF, vector, etc.,
- Adobe Creative Suite skills ( Illustrator, InDesign, Photoshop),
- Excellent verbal and written communication skills in a Team Environment,
- Familiarity with Commercial Kitchen Sourcing & Specs.,
- Basic interior architecture detailing skills,
- Commitment to support projects in a fast-paced work environment,
- Please submit a portfolio or work examples with your application,
,
- Working Conditions:,
,
- In the Design/Build world trained designers must become familiar with processes of fabrication, installation, and progression of design through its' actual construction.  This fast-paced environment will require organizational skills and strong follow-through,
- Most of the time the Junior Designer will be sitting in an office with limited physical requirements.  this may require individuals to bend, stretch, twist or reach.  Occasionally, the Junior Designer will be required to visit a job site to perform site-verifications, measurements, and field surveys.    ",2019-08-22 14:52,full-time
Remote Full-Stack Ninja Developer,,DOE,https://sandiego.craigslist.org/csd/sof/d/san-diego-remote-full-stack-ninja/6948042578.html,"
        ,
,    ",2019-08-02 11:44,full-time
Intermediate Drafter/Designer II,,Competitive compensation with exceptional benefits,https://sandiego.craigslist.org/nsd/egr/d/carlsbad-intermediate-drafter-designer/6948159363.html,"
        ,
Ruhnau Clarke Architects is currently in a growth mode and we are looking for employees who are driven and love a challenge.  We currently have a position available in our Carlsbad office for an Intermediate Drafter/Designer II. We are architects specializing in K-12 and higher educational facilities, public use projects, medical facilities and retail projects.  Ruhnau Clarke Architects offers excellent benefits and compensation commensurate with experience. ,
,
Summary:,
Prepares design and construction documents.  Requires general knowledge of design development and production of construction documents. ,
,
Minimum Requirements:,
Education: A degree from an accredited university in architecture, interior design, civil engineering or construction management or a degree in CAD drafting from a technical institute is desired. Minimum of three (3) years experience in Revit modeling and AutoCAD drafting of architectural plans preferred.,
 ,
Communication and Collaboration:,
•	Listen and communicate effectively and professionally.,
•	Asks questions about assignments when unclear.,
•	Has working knowledge and understanding for use of Ruhnau Clarke Architects’ equipment and software.,
•	Coordinate projects with team members and consultants for conflicts and discrepancies.,
•	Ability to apprise supervisor for status of work.,
Supervision and Delegation:,
•	Ability to professionally communicate both verbally and in writing to give assignments to office support staff, consultants and vendors.,
•	Ability to effectively communicate with supervisor. ,
•	Ability to delegate assignments to support staff and always be respectful.,
•	Support project leader and/or technical leader and project manager in supervision and delegation of work. ,
Design:,
•	Participate in office design charettes.,
•	Proficient in the use of software to support in project design including three dimensional modeling, 2d & 3d. rendering, and presentation material.,
•	Follow the design intent of graphic and verbal directions during all phases of project.,
•	Assist in development of project documents during all phases of project.,
Technical:,
•	Assist in organization and generation of working drawings.,
•	Demonstrate Revit and AutoCAD competency through the use of advanced commands and software specific tools.,
•	Possess knowledge of modeling and drawing setup through the use of families, layers, blocks, views, parametric elements and referenced objects. ,
•	Prepare complex plans, elevations and details under guidance of supervisor.,
•	Assist in all aspects of the plan check process.,
•	Understand technical terminology of the architectural and construction industry.,
•	Coordinate drawings with consultant drawings and specifications.,
•	Apply building code concepts of accessibility, occupant loads, egress, exit widths, fire rated walls and doors, ramps, stairs, and handrails.,
•	Understanding of basic construction systems of walls, roofs, doors, and windows.,
•	Support the construction administration phase of a project by assisting in review of submittals, shop drawings, response to RFI's, and preparation of instruction bulletins for changes.,
•	Be proficient with Ruhnau Clarke Architects’ documentation and office practice systems.,
•	Assist in preparing instruction bulletins, change orders, RFI responses. ,
,
To apply please send cover letter, resume, and work samples including construction documents,
    ",2019-08-02 13:55,full-time
Electrical Designer,,"salary range $75,000 - $100,000",https://sandiego.craigslist.org/csd/egr/d/san-diego-electrical-designer/6960779311.html,"
        ,
Michael Wall Engineering,
Job Opening – Bankers Hill Office,
ELECTRICAL DESIGNER,
,
JOB DESCRIPTION,
Electrical Designer at Michael Wall Engineering, you will provide design/engineering support for construction projects in the Commercial, Military, Education, Hospitality, Science, and Technology sectors. ,
,
Opportunities: MWE is growing! Your career, knowledge and experience will thrive here at MWE.,
,
Benefits: MWE offers competitive compensation (salary range $75,000 - $100,000), and a robust benefits package (Medical, Dental, 401k with company contributions, PTO, etc.).   ,
,
SUMMARY OF QUALIFICATIONS,
,
•	Create electrical design documents using REVIT 2019 & AutoCAD 2019, Design Master, BIM360, Adobe Acrobat and Bluebeam.,
•	Assist with singleline diagram design, electric room layout and sizing, and load calculations.,
•	Branch lighting circuit design, including controls and switching.,
•	Branch power circuit design, including panel schedule loading.,
•	Title-24 calculations.,
•	Photometric calculations.,
•	Submittal review and RFI responses.,
•	Lighting fixture schedule.,
•	Short circuit current and voltage drop calcs.,
•	Utility coordination.,
•	Create “cartoon” set and sheet index for set-up.,
•	Coordinate with Project Engineer and/or Team Leadership in regard to project design responsibilities.,
•	Demonstrate proficiency in basic NEC design requirements.,
•	Demonstrate an understanding of electrical construction practices and standards.,
,
ESSENTIAL DUTIES AND RESPONSIBILITIES ,
,
•	Written and verbal communication skills to function with all levels of management and staff.,
•	Reasoning development to apply principles of rational systems to solve problems and deal with a variety of concrete variables and to interpret instructions presented in various forms.,
•	Proficient in computer skills that includes software knowledge in Windows, Microsoft Word, Microsoft Excel, REVIT 2019 & AutoCAD 2019, Design Master, BIM360, Adobe Acrobat and Bluebeam, Microsoft Outlook, AGI 32 Photometric software, and SKM Dapper/Captor.,
•	Strong organizational and excellent communications skills.,
•	Detail oriented and problem solver.,
•	Ability to work effectively in team-oriented, fast-paced environment.,
•	General computer skills in Windows, Microsoft Word, Microsoft Excel, Adobe Acrobat, Blue Beam and Microsoft Outlook.,
•	Strong organizational and excellent communications skills.,
•	Detail-oriented problem solver.,
•	Ability to work effectively in team-structured, fast-paced environment.,
•	Capable of implementing new software, if needed. ,
,
,
ABOUT THIS COMPANY,
Michael Wall Engineering is a fast-growing full-service consulting electrical engineering firm with four (4) offices in Southern California:  San Diego (Sorrento Valley and Bankers Hill), Inland Empire, and Orange County. Since 1996, we have been dedicated to providing excellence in engineering services to the design and construction industry (A/E/C). We offer full-service design through registered Professional Engineers, in-house Lighting Design staff, and in-house Registered Communication Distribution Designers. Michael Wall Engineering is certified as a Small Business Enterprise (Caltrans and Federal). www.mwalleng.com.,
,
    ",2019-08-20 10:09,full-time
SENIOR ANDROID AUDIO FRAMEWORK ENGINEER,,DOE,https://sandiego.craigslist.org/nsd/sof/d/carlsbad-senior-android-audio-framework/6960985110.html,"
        ,



,
    ",2019-08-20 13:52,full-time
SQL DBA / Developer,,competitive,https://sandiego.craigslist.org/csd/sof/d/san-diego-sql-dba-developer/6962329005.html,"
        ,
***Please, no third parties***,
***There is no relocation assistance or employment sponsorship available***,
,
,
Main Duties and Responsibilities: ,
- Play an integral role with the development of new and maintenance of existing SQL Server database solutions (complex queries, stored procedures, triggers, etc.).,
- Build datawarehouse/reporting databases to better support queries that do not need real-time data.,
- Database administration tasks including backup/recovery, archiving, merge replication design and management, installing, configuring, and patching database servers.,
- Query performance management and tuning, dealing with performance problems, proactively monitor the database environment and to make changes to data structures, SQL, application logic or the DBMS subsystem to optimize performance.,
- Write SQL scheduled jobs to automate data driven tasks.,
- Identify, collect and integrate external data sources into data warehouse or other databases as appropriate.,
- Business intelligence (BI) and reports development.,
- Data access layer development and optimization.,
- Tools development including productivity tools, reports, and dashboards.,
- Other miscellaneous SQL production support and development tasks.,
,
Skills and Requirements:,
- 5+ years of experience with database development and administration leveraging SQL Server 2012 and higher.,
- Advanced reports development skills using SSRS.,
- Data integration experience using SSIS.,
- Experience with database schema creation and management.,
- Ability to translate a data model or logical database design into an actual physical database implementation.,
- Ability to analyze and recommend database improvements.,
- Ability to debug database issues on live data.,
- Ability to write complex database code including stored procedures, views, functions, etc.,
- Proven ability writing SQL scheduled jobs to automate data driven tasks.,
- Experience with Spotlight or other database monitoring tool.,
- Experience with PowerBI and/or Tableau is preferred.,
- Bachelors or Masters Degree in Computer Science or related field is preferred.,
,
,
,
,
tags: sql dba, sql database administrator, sql database engineer, database developer, sql developer, etl developer, bi developer    ",2019-08-22 10:59,contract
CMM Programmer,"https://images.craigslist.org/00A0A_8Ni6VFb007Z_600x450.jpg,https://images.craigslist.org/00x0x_cw4bROXsTAP_600x450.jpg,https://images.craigslist.org/01717_lsZhNKk8lJp_600x450.jpg,https://images.craigslist.org/00M0M_10yi8WkawHs_600x450.jpg",Competitive salary according to experience and excellent benefit package,https://sandiego.craigslist.org/esd/mnu/d/santee-cmm-programmer/6948104345.html,"
        ,
Position Summary  ,
The CMM Programmer is a valuable member of the team that engineer great solutions for our customers. This position creates, maintains, and improves software programs for Coordinate Measurement Machines (CMMs) and other automated measurement equipment. This team member is also responsible for validating software programs by verifying measurement results using a secondary method so it is important they the CMM Programmer be able to understand GD&T and effectively use manual inspection methods using calipers, micrometers, optical comparators, etc.   ,
  ,
Position Duties and Responsibilities  ,
  ,
1. Uses drawings, solid models, procedures, and specifications to create robust programs for contact and non-contact CMMs. Programs are used by Inspectors, Machine Operators, and other personnel.   ,
2. Perform periodic system verifications.  ,
3. Maintain 6S standards in the work area.  ,
4. Sets up and performs automated inspections of fabricated parts and tooling, using a coordinate measurement machine or other automated inspection equipment.  ,
  ,
5. Set-ups and performs mechanical and electronic dimensional inspection of various products.  ,
  ,
6. Performs in-process and final visual inspection of all product lines.  ,
  ,
7. Performs various laboratory tests including, but not limited to, surface roughness and hardness testing.  ,
  ,
8. Performs routine maintenance of equipment and tooling, including preventive maintenance and maintaining cleanliness of equipment and work area.  ,
  ,
9. Leads the development of new methods and techniques to improve processes and quality of products. Independently performs development activities to establish methods to produce a required product and material quality.  ,
  ,
10. Trains others in various inspection methods and techniques. ,
  ,
Education: High school diploma or equivalent.  ,
  ,
Experience: 2 or more years experience programming DCC coordinate measurement machines to perform an automatic inspection of parts, based on GD&T drawings.  ,
2 or more years experience measuring components with manual dimensional measurement devices.  ,
  ,
Knowledge:  Able to read and understand 2D drawings and 3D solid models.  ,
Understand and apply GD&T  ,
Shop Math  ,
  ,
Skills: Programming languages and CMMs.  ,
1. Hexagon Brown & Sharpe w/ TP-20 probe w/ PC-DMIS CAD++ 2014.1   ,
2. Hexagon Optiv Vision multi-sensor systems w/ PC-DMIS CAD++ 2016  ,
3. Zeiss Carmet with TP-6 probe w/ Calypso 4.2.   ,
4. Mycrona multi-sensor system w/ Geomatic  ,
5. QVI Smartscope w/ Measuremind 3.2 routines   ,
6. Keyence IM6000   ,
7. Oasis Optical Profile inspection system  ,
  ,
Abilities: Highly organized, self-motivated, and able to work under minimal supervision.  ,
 Operate a computer workstation and related hardware and software.  ,
 Set up and operate applicable machines, tools, and equipment.  ,
 Read and interpret GD&T symbols and dimensional tolerances on drawings  ,
 20/20 Vision (uncorrected or corrected).   ,
 Perform work in accordance with established procedures.  ,
 Read, write, speak and comprehend the English.  ,
 Manage multiple priorities, prioritize tasks, and adapt to frequently changing priorities and deadlines, and accept feedback.  ,
 Stand, walk, climb stairs and travel throughout the facility on a regular basis  ,
 Able to stand and bend to move product in and out of testing equipment. Able to lift 50lbs.   ,
 Able to wear appropriate PPE, specifically hearing and/or eye protection, as needed    ",2019-08-02 12:51,full-time
Digital Electrical Engineer,,depending upon expertise and experience,https://sandiego.craigslist.org/nsd/egr/d/vista-digital-electrical-engineer/6964932083.html,"
        ,
Raveon Technologies is a small High-Tech company doing RF product development and is a manufacturing firm that provides wireless solutions to OEMs as well as marketing its own brand of data communication and GPS tracking products. See our products at www.raveon.com.  Our GPS tracking products are shown here:  www.ravtrack.com and   ,
,
We undergo design efforts to continue our role as a leader in the RF Modem industry,
•	SCADA and telemetry remote terminal units with wireless access,
•	Innovating on our already industry-leading GPS tracking technologies,
•	Applying our efficient protocols and networking knowledge to design and build new IoT devices and gateways. ,
•	Design new long-range narrow-band RF radios for secure and remote data communications. ,
,
Position available:,
A position is available for a Hardware and Software Engineer to join the Engineering Team. The successful candidate will be a self-motivated engineer with knowledge of :,
    Embedded C code, Hardware design, CPUs, Voltage Regulators, Analog circuits, digital circuits, Mechanical Design ,
,
This person can work in a self-guided agile development environment and thrives on overcoming challenges.,
,
Our Engineers take over a large variety of responsibility.  You will design new products and help update previous products with new features. Sometimes engineers work on improving previous features, both software and hardware.  ,
,
In addition to superior software development knowledge, you should have a good understanding of electronics. It is expected that you will learn some concepts of RF communication and learn RF hardware circuit design. As such you will need to be a fast-learner, articulate and a good communicator. We do business with the DOD; therefore you must be a US citizen.,
,
Responsibilities include:,
•	Software development for our products and Apps we sell. ,
•	Hardware development. Schematic design. Researching and finding great components. ,
•	System testing design and implementing new features and hardware options. ,
•	Software documentation and writing user manuals for products you work on,
•	Assisting sales personnel with technical issues as needed ,
,
Candidate must have these skills, or please do not apply:,
•	Writing documentation in English. ,
•	Writing and compiling C  code. ,
•	Embedded CPU hardware design and software development. ,
•	Self-motivation and taking initiative. High functioning personality.,
•	Enjoys engineering and product development. ,
,
Our other Desired Engineering Experience. If you have that will be great for us to utilize:,
•	3+ years of software engineering is desired, but college graduate with experience is OK. ,
•	C++ especially with a focus on web, networking, and Linux OS.,
•	CAD design for simulation and drawing designs. ,
,
These technologies are not mandatory, but,
if you have any of the following knowledge, that will help of and make it more likely we want to hire you:,
•	Embedded C code for ARM processors ,
•	Linux Operating system expert. ,
•	LoRa RF communications technology,
•	Attractive and functional user interface design,
•	Design involving IP networking,
•	FreeRTOS operating system expertise. ,
•	Visual Basic ,
•	.NET software (C++ or VB),
•	RF circuit design. RF data communications. ,
•	SCADA, MODBUS, DNP3 protocols. ,
•	TCPIP Data communications and software in STM32 processors. ,
•	Electronic test equipment,
•	Military wireless communications.,
•	GIS and mapping technologies,
•	SCADA system design and terminology,
•	Technical sales,
,
If this opportunity excites you, please email a response with information about your expertise and career goals.,
    ",2019-08-26 08:15,full-time
Data Fusion Engineer,,DOE,https://sandiego.craigslist.org/csd/egr/d/san-diego-data-fusion-engineer/6968092247.html,"
        ,
SeeScan is looking for a Data Fusion Engineer to play a critical role in the development of our utility locating equipment and custom utility mapping GIS system. You will be responsible for implementing innovative solutions that make our hardware and custom mapping system work together seamlessly, taking noisy data collected from our locating equipment and synthesizing it into useful forms. You will also work collaboratively on a team of engineers and develop ideas at a systems level.,
,
Our ideal candidate is a data expert with real-world experience using data fusion to solve problems.,
,
Responsibilities,
,
•	Work alongside specialists in positioning and navigation, radio-based locating, web development, and embedded sensing to build software that integrates into a complete system,
•	Refine raw data on the position, orientation, and other measurements of buried utilities into representations on our mapping platform,
•	Develop algorithms that calculate estimations of accuracy for utility positional information based on data from multiple sensors,
•	Identify problems with our data processing, and propose and help implement solutions,
,
Qualifications,
,
•	Strong grasp of C/C++, including C++ 11 and 14, is ideal,
o	Alternatively, strong grasp of another object-oriented programming language with the ability to quickly learn and begin developing with C/C++,
•	Expert in statistics with a proven track record of problem solving using mathematics,
•	Solid understanding of optimization techniques and/or clustering,
•	Works well in groups and highly self-motivated to solve problems,
•	Capable of adapting quickly to changes,
,
Other Helpful Skills,
,
•	Experience with Python and Matlab,
,
Education and Experience,
,
•	Prior experience working in data fusion,
•	BS, MS, or PhD in EE, CS, CE, or similar,
,
If this application is of interest, please apply online at ,. In your application, please include your resume and a thoughtful cover letter explaining why you are the ideal candidate for this position. We are looking for a long-term, in-house teammate to join us, not a contractor or consultant.,
,
About SeeScan,
,
Modern life depends on the infrastructure that brings water, electricity, gas, and communications to our homes and businesses. SeeScan’s mission is to deliver best-of-class products that protect these vital services. We are an original equipment manufacturer in San Diego, CA that builds diagnostic and utility locating equipment from the ground up, from initial product conception to prototyping, testing, and final assembly.,
,
At SeeScan, you’ll be part of a group of people who bring passion and energy into everything they do. We value the individual contributions all of our employees make, and invest in the tools and training they need to find success and professional growth. We do our best to empower the right people to take on new opportunities, and our culture promotes transparency, integrity, and continuous learning.,
,
Visit us at www.SeeScan.com to learn more about why SeeScan is a great place to work!,
,
Notes,
,
•	No recruiters, contractors, or consultants, please,
•	No relocation assistance or visa sponsorships available for this position,
•	SeeScan is an Equal Opportunity Employer,
,
    ",2019-08-30 12:27,full-time
