text,images,compensation,link,address,date,type
SENIOR DRAFTERS & ARCHITECTS (LA & Valley),"https://images.craigslist.org/00W0W_52IsrwbYO0X_600x450.jpg,https://images.craigslist.org/00303_gjwE28OZ3Lr_600x450.jpg,https://images.craigslist.org/00o0o_7XGTlue7XLh_600x450.jpg,https://images.craigslist.org/00D0D_7d8ndQMf7JD_600x450.jpg,https://images.craigslist.org/00303_a1KfF4pnRCa_600x450.jpg",Competitive Salary + Commissions,https://losangeles.craigslist.org/sfv/egr/d/glendale-senior-drafters-architects-la/6947374700.html,"
        ,
SENIOR DRAFTERS & ARCHITECTS (Multiple locations throughout California),
,
•	Min 15 years’ Experience,
•	Drafting of complete construction plan sets (excluding Title 24 and engineering calcs),
•	Drafting MEP's (bonus but not required),
•	Residential:  Renovation, Additions, New Construction, ADUs,
•	Commercial:  Tenant Improvements, Additions, New Construction,
•	Work with clients,
•	Selling / closing new agreements ,
•	Design sessions,
•	Engineering details,
•	Site Inspections,
•	Permit Expediting / working with building departments,
•	AutoCAD / Revit / Sketchup / Chief Architect,
,
LOCATIONS,
,
Video of an SKSI location:  ,
,
•	Glendale Galleria,
•	Otay Ranch Town Center in Chula Vista,
•	The Shoppes at Carlsbad in Carlsbad,
•	Galleria at Tyler in Riverside,
•	Valley Plaza Mall in Bakersfield,
•	Visalia Mall in Visalia,
•	Southland Mall in Hayward,
•	Stonestown Mall in San Francisco,
•	Northridge Mall in Northridge,
•	Meadows Mall in Las Vegas  ,
,
EXPECTATIONS,
,
•	Creativity,
•	Completion,
•	Competence,
•	Collaboration,
,
COMPENSATION,
,
•	Salary (competitive based on experience and skill),
•	Commissions,
,
ABOUT SKSI,
,
Video about SKSI:  ,
,
SKSI Plans and Permits (SKSI), the first National brand offering construction plans and permit expediting services announced nine new stores in California and Los Vegas for its innovative retail concept chain by the end of the year.,
,
SKSI Plans & Permits provides expert, fast, affordable and extremely accessible construction plans, engineering, Title 24 and permit expediting services for residential & commercial projects. SKSI helps builders, contractors, developers and property owners and managers save money and time without sacrificing quality by expediting planning and permitting for construction and property development.  SKSI’s proprietary processes include the use of custom-developed software that streamlines the design and permit processes.  ,
,
SKSI makes the process of creating and approving construction plans and permits extraordinary accessible and efficient for contractors, realtors and real estate investors, leasing companies and property managers, business and retail store owners, commercial landlords and homeowners. SKSI’s proprietary processes include the use of custom-developed software that streamlines the design and permit processes.  ,
,
CLIENT LIST INCLUDES,
,
•	Homeowners,
•	Leasing & management companies,
•	Brookfield Properties,
•	Westfield Malls,
•	Apple Stores,
•	AMC Theaters,
•	Bloomingdales,
•	Macy’s,
•	Van’s,
•	Starbucks,
•	Victoria’s Secret,
•	Gold’s Gym,
•	Panda Express,
•	… about 500 other top brands,
,
,
    ",2019-08-01 13:22,full-time
Technical Project Manager,,determined by experience and certifications,https://losangeles.craigslist.org/lac/sad/d/los-angeles-technical-project-manager/6947460967.html,"
        ,
The Technical Project Manager role is a technical leadership position that requires strong technical expertise in the full life cycle desktop development and deployment, including creating project plans, user interface planning, QA, testing and production deployment. The position requires excellent technical writing and communication skills. This role will interface directly with existing clients as well as new and prospective clients. It is expected that much of this role's day-to-day will be spent on-site at clients' offices either interfacing with client technical personnel or directing firm resources towards completion of project milestones. The Company has clients in greater LA and San Diego areas.,
,
Responsibilities:,
• Responsible for maintaining project schedule, milestones and tasks.,
• Documenting policy guidelines for Active Directory Group Policy structure over Desktops and Laptops,
• Documenting policies and procedures for the company desktop imaging solution,
• Participate in the development of long-term strategic goals for company application delivery systems, software and physical end point clients in collaboration with Desktop Infrastructure team members.,
• Document the planning, Implementation, management and support of application delivery systems that enable profile management and management of end user state application information to enhance an end user's productivity and provide an exceptional user experience.,
• Continually improve knowledge of current and latest technologies,
• Provide project milestones timelines for all desktop engineers,
• Coordinate with network engineering, business application, and database administration functions to implement, manage and support desktop/application delivery systems, such as SCCM, AppSense, Active Directory, Citrix XenApp/XenDesktop, Microsoft Terminal Services, etc. that utilize industry best practices to meet corporate objectives.,
• Review procedures, plans and implementation upgrade schedules to enterprise servers, Active Directory servers, desktop patches, network operating systems and LAN/WAN based applications that tie into the desktop image.,
• Review and document the deployment scheduling of new desktop/application delivery systems patches and software updates according to best practices.,
• Leverage existing change and problem management processes and tools to ensure accurate measurements and proper reporting are attainable. Generate monthly metrics / reports for operational review.,
• Work with the team to recommend hardware or software changes needed to optimize desktop delivery system deployments, configuration, or maintenance.,
,
Qualifications:,
• At least 5 years' experience in a technical consulting or project management role.,
• Bachelor's degree or equivalent education in Information Technology, Computer Science, Software Development, or Engineering discipline.,
• 5-7 years' experience implementing, managing and supporting enterprise server based desktop computing platforms,
• Lead technical projects with elapsed time greater that 6-8 months,
• Ability to influence network, server, application and desktop support engineering peers and front line engineering management, service desk personnel and front line service desktop management, front line technical support personnel and management, vendor support personnel and end user,
• Ability to communicate effectively verbally and in writing to all levels of audience, both internal and external,
• Experience supporting large enterprise server based desktop computing environments, > 2,000 clients,
• Extensive knowledge of PC & Mac troubleshooting and network fundamentals,
• Extensive knowledge of Windows 7 operating systems,
• Thorough knowledge of Active Directory,
• 2-3 years' experience managing System Center Configuration Manager,
,
Certifications Preferred:,
• MCSE/MCITP,
• CCNA,
• PMP Certification,
• VMWare EXS (VCP),
,
About the Company:,
We are a technical consulting firm with offices in Los Angeles, San Diego, Omaha, Honolulu and Reno, with the main office in San Jose. We provide on-site tech support for a number of clients in real estate, education, health plans, county agencies and hi-tech industries.,
,
Our company offers 120 hours of PTO annually, company activities for fun and relaxation and 8 holidays per year. Our field staff wears sharp-looking shirts with our company logo and we provide the equipment and supervision needed for individual jobs. There is a large support infrastructure of meetings and conference calls, and company-paid training and certification is both expected and a benefit of employment. Medical, dental, chiropractic and vision benefits are offered after a probationary period of 30 days, with the company paying a fixed portion of the combined benefits. At company expense we offer life and disability insurance coverage. We temper hard work with off-site activities and a holiday event. Technical employees have opportunity for training, at company expense, for a variety of industry certifications.,
,
Initial interviewing for this position will be by telephone, followed by an in-person interview. On acceptance of an offer from the company, the candidate will be sent for live-scan fingerprinting as part of a company-paid state- and federal-level background check.  ,
,
We honor and welcome our veterans and encourage applications from them.,
    ",2019-08-01 15:13,full-time
Jr. Interior Designer/Drafting/3D Modeling,,$20/hour,https://losangeles.craigslist.org/wst/egr/d/beverly-hills-jr-interior-designer/6955520627.html,"
        ,
We are a Development and Construction Company specializing in high end custom homes and multi-family projects.,
Looking for a part time designer to work with our team and clients to do interior design, drafting, 3D modeling, and creating presentation quality renderings. ,
Great gig for an architecture/interior design student or new graduate.  ,
,
Requirements:,
Proficient with AutoCAD and at least 1 modeling software. Revit, 3D Studio, and Sketchup a big plus.,
Functioning vehicle, valid CA driver’s license & insurance,
Ability to read architectural drawings,
Work in Los Angeles and Beverly Hills area. ,
,
The position is currently as an independent contractor. Hours are flexible.,
If interested, please forward a Portfolio and work samples along with your Resume,
    ",2019-08-13 00:27,part-time
Full-Stack VP Software Engineering (Blockchain),"https://images.craigslist.org/00z0z_154hMDWGa0k_600x450.jpg,https://images.craigslist.org/00303_f4zClSFbfP1_600x450.jpg,https://images.craigslist.org/00u0u_krwCRNoI49e_600x450.jpg",DOE,https://losangeles.craigslist.org/lac/sof/d/los-angeles-full-stack-vp-software/6956838252.html,"
        ,
Our Mission: ,
Our team is passionate about using technology to advance local sustainable manufacturing supply chains increasing accessibility and transparency working to solve a variety of new and unique challenges, creating new products. We move quickly, use data to drive our decisions, and deliver products and analytics to manufacturing professionals around the world.,
,
About You:,
You need to be passionate about leveraging blockchain and software technology solutions to help solve the problems of manufacturers Large , Medium and Small from C-Suite executives to the Shop Floor assembly line. ,
,
The Expertise We’re Looking For,
Must be a Full Stack Software and ideally Blockchain Engineer as well fluent in Javascript, C++, Node.js, React, Ethereum, Solidity, Hyperledger, GoLang. Must have impeccable technical documentation skills. A degree in Computer Science / Information Science or equivalent work experience ideally also with mechanical engineering background. Have practical experience developing on public blockchain platforms such as Bitcoin or Ethereum, and/or experience with private blockchain platforms Hyperledger Fabric. Experience working with cryptographic protocols and Contributions to open source projects (especially Blockchain-related ones) using smart contracts.,
,
The Purpose of Your Role,
,
We are looking for a talented Senior Software Engineer to develop supply chain applications using Blockchain technology like Ethereum, Hyperledger and other leading public or private blockchain solutions along with the web application interface and interlay.,
,
The Skills You Bring,
Mastery of JavaScript, Node.JS, React, C++, Rust, Go, Golang, and Python,
Firm grasp of the cryptographic principles underpinning Ethereum,
Have exceptional written and verbal communication skills,
Have a passion for blockchain development,
Have an adversarial mindset: be just as good at breaking code as creating it,
Experience of working with design thinking techniques in iterative sprints (Agile),
Have a collaborative mind set and enjoy sharing knowledge with other developers,
One or more of:,
Knowledge or experience with technologies using state/payment channels or Sidechains,
Experience with private blockchain projects (permissioned distributed ledgers),
,
The Value You Deliver,
Write Blockchain scripts and Ethereum smart contracts,
Rapidly develop enterprise software applications and platforms using Blockchain technologies. Provide technical leadership on Blockchain technologies.,
Work across peer groups to develop Blockchain solutions for the business,
,
Team player who is a fast learner with a strong work ethic. Self starter, interest in manufacturing and product development, avid reader, thoughtful and creative! Former founders are especially welcome to apply! This position has room for growth.,
,
If you join our team, you will work on projects that really matter to real people, while developing your own potential, and having a lot of fun.,
,
Description:,
,
We are specifically looking for ""mid-senior"" (5-7 years) full-stack blockchain software Javascript, C++, Node.js, Ethereum, Hyperledger engineers in Los Angeles. Ideal candidates will have some exposure to Manufacturing ERP environments and be comfortable working across the front and backend of the platform with JavaScript, Node.js/Node/NodeJS, React, Redux, Mongo/MongoDB and AWS. While ideally seeking engineers experienced in all of these technologies, we are open to agnostic, dynamic developers who’ve developed consumer-facing applications with other modern, web-based, object-oriented technologies. Successful candidates will have phenomenal communication skills and have worked successfully as part of an established engineering team.,
,
Must Have:,
,
5-7+ years of professional engineering experience,
,
Tech: C++, JavaScript, React, Redux, Node.JS, RUST, GoLang, Ethereum, Hyperledger and MongoDB,
,
Full Stack Experience,
,
B.S in Computer Science or related,
,
Plus:,
,
Experience with Amazon Web Services (AWS),
,
M.S. in Computer Science or related,
,
Ideally you have worked in an ERP environment and are thoroughly familiar with manufacturing ERP. You will collaborate closely with product and vendors and customers to improve the end product and assist the Team to increase revenue based on user feedback, as well as soliciting and managing product enhancement requests from Sales, Business Development and Operations. Our platform will be securely pooling and collateralizing data for analytics optimization and MLAI for Smart Manufacturing across industry and product.,
,
What’s in it for you:,
,
Be part of building the engineering department within an innovative company.,
Build a product from the ground up.,
Work with a highly motivated and passionate team to build the future of the Manufacturing and Aerospace industry. Awesome work environment!    ",2019-08-14 16:23,contract
Architectural Lighting Designer,,"Compensation comensurate with experience. We offer great benefits-Medical, Dental, Vision, flexible workschedule, 401(k) and profit sharing plans",https://losangeles.craigslist.org/wst/egr/d/el-segundo-architectural-lighting/6961547930.html,"
        ,
KGM Architectural Lighting- We are doing great projects around the world with remarkable clients, and have a great group of exceptional Designers. We continue to grow and are looking for talented passionate designers to join our team. Experience in Architecture, Interior Design or Lighting Design firms are required.,
,
You will develop lighting designs and schematics for large-scale integrated architectural, landscape, & urban projects involving daylighting and electric lighting through analysis of architectural spaces.  Our Designers performs light-level and energy consumption calculations, simulations, and detailed analysis of electric lighting, sunlight and energy use.  ,
,
Intermediate experience in CADS and Revit for building Information in both 2-D and 3-D architectural software, 	Create plans illustrating the design of an aesthetically balanced environment and conducts research to compare different designs in addition to developing presentations and documentation of potential lighting design solutions, including sketches, renderings, detailed calculations, lighting layouts, controls and energy/budget analysis to present design options to client team.,
,
If you have an outgoing personality, like working in a team and with clients you may be a great fit.  We offer dynamic work environment and career development opportunities.,
,
    ",2019-08-21 10:21,full-time
QA Engineer (Selenium/SQL Exp),,D.O.E,https://losangeles.craigslist.org/wst/sad/d/burbank-qa-engineer-selenium-sql-exp/6956420288.html,"
        ,
QA Engineer with experience with automated testing tools like selenium, junit and coding languages is our choice of candidates. ,
,
Our premier client is a top digital/online brands in the entertainment industry. Our Client's business dive deep into the things people care about across entertainment, technology, news, games, business and sports.,
,
Qualifications needed:,
1. Strong knowledge of QA processes and concepts including test case preparation and testing methodologies ,
2. Experience working closely with a development team ,
3. Should be proficient in SQL and scripting complex SQL query. ,
4. Proficient in data migrations, integrations, functional testing ,
5. Strong knowledge of software QA methodologies, tools and processes ,
6. Experience working in an Agile/Scrum development process ,
7. Ability to work in a fast-paced, quickly changing environment ,
8. Strong Analytical skills - Cause and Effect Analysis ,
9. Hands-on experience with automated testing tools like selenium, junit and coding languages is a plus,
,
Preferred Qualifications	,
* BA/BS Degree or equivalent experience,
* Experience functional QA engineer with experience rewriting SQL queries,
* Testing web based applications, writing SQL code,
* Testing tools in Selenium and Junit experience will be required ,
,
This a contract position upto 18 months and potentially can extend longer. Please submit resume with hourly rate requirements and NO H1B candidates at this time.    ",2019-08-14 08:08,contract
Android Developer,,TBD,https://losangeles.craigslist.org/wst/sad/d/burbank-android-developer/6967502056.html,"
        ,
*NO REMOTE CANDIDATES WILL BE CONSIDERED, THIS POSITION IS FOR IN OFFICE ONLY,
,
*NO RECRUITERS PLEASE,
,
,
Our team at MOBILE STYLES consists of headphone-slinging and dog walking developers, copywriters, artists, and designers who thrive on communication, openness, and bottomless cups of coffee and dirty chai. ,
,
Responsibilities:,
-	Working with our team of engineers to build and design mobile applications,
-	Bug fixing and improving application performance,
-	Continuously evaluate and implement new technologies to maximize development efficiency.,
,
We're looking for:,
-       Proven working experience in software development,
-       Must have experience in backend maintenance and deployment to be considered,
-       Working knowledge of the general mobile landscape, trends, architectures and emerging technologies,
-       4 years minimum of Java , Android SDK , Android Studio, experience.,
-       Strong OOP experience.,
-       RESTful API development experience.,
-       Experience with Stripe or similar payment SDK,
-       Experience with XML,
-       Experience with responsive UI (Constraint Layout preferred),
-       At least one app in app store,
,
- Bonus points if you have:,
- Android NDK,
- Video/Image processing,
-Push notification,
-Swift experience,
- AWS,
- SQL and relation databases,
- Git,
,
PLEASE USE THE LINK BELOW TO APPLY:,
,
,    ",2019-08-29 14:56,full-time
.NET Developer - Full Time - Contractor - Must be in LA,,$40/hour,https://losangeles.craigslist.org/lac/sof/d/los-angeles-net-developer-full-time/6960826358.html,"
        ,
Full Time Opportunity for a Talented Programmer,
	,
See Tickets is a Vivenedi company that provides full service ticketing to festivals, events and venues. Our goal is to provide better technology, better service and a better solutions for our customer and client. We are located in Los Angeles, California. ,
	 	,
,
YOU:,
Are focused and driven.,
Are a problem solver.,
Want to work on projects that could change the industry.,
Enjoy working with a small team of talented people.,
Care deeply about producing high quality work.,
,
WE:,
Connect customers with great events.,
Are a technology company.,
Are passionate about events.,
Are constantly thinking of better ways to service the customer and client.,
Believe in our product.,
Would be happy to answer any questions.,
,
Position Description:,
See Tickets is seeking an outstanding Software Engineer to join our team in our LA office. We are looking for someone to help build and scale our core services and infrastructure. We are looking for someone who is excited about the challenge of building web applications that can handle traffic spikes and load challenges to ensure that our services never go down. This is a full time position in a fast-paced, positive, innovative environment, and a great benefits package.  ,
,
Requirements/Qualifications:,
Minimum 3 years of comprehensive experience in web/enterprise application development,
.NET platform and related technologies (C#, ASP.NET,VB),
Solid understanding of design and coding on all tiers of web application and services,
Excellent written and verbal communication skills,
Strong problem-solving abilities,
An aptitude for learning new technologies,
Strong organizational and prioritization skills,
Self-motivated, creative and strong sense of accountability,
T-SQL/NoSQL experience,
Understanding of usability, accessibility, security and privacy standards as applicable in eCommerce,
    ",2019-08-20 10:58,contract
SENIOR DRAFTERS & ARCHITECTS (Glendale Galleria),"https://images.craigslist.org/01414_aMVU8tcrT1v_600x450.jpg,https://images.craigslist.org/00o0o_7XGTlue7XLh_600x450.jpg,https://images.craigslist.org/00303_a1KfF4pnRCa_600x450.jpg,https://images.craigslist.org/00D0D_7d8ndQMf7JD_600x450.jpg,https://images.craigslist.org/00303_gjwE28OZ3Lr_600x450.jpg,https://images.craigslist.org/00W0W_52IsrwbYO0X_600x450.jpg",Competitive Salary + Commission,https://losangeles.craigslist.org/sfv/egr/d/glendale-senior-drafters-architects/6957639547.html,"
        ,
SENIOR DRAFTERS & ARCHITECTS ,
,
Are you a senior drafter or Architect with at least 15 years of experience? We have a great opportunity for you! ,
,
Introducing SKSI PLANS & PERMITS, the first national brand in Architectural plans & building permits. ,
,
SKSI innovated a structure fusing the benefits and pride of being self-employed with security of working for a big company. We give you the most attractive high profile office, promote you, pay competitive wages and give you commissions on customers we supply you with. Your fully equipped high tech office will be inside the front entrance to the GLENDALE GALLERIA, and you will have use of any of our other offices and network of colleagues at 18+ fashion malls throughout the Southeast Region (we are quickly growing nationally). ,
,
Video of an SKSI location: ,
,
LOCATIONS,
,
•	Valley Plaza Mall in Bakersfield,
•	Otay Ranch Town Center in Chula Vista,
•	Glendale Galleria,
•	The Shoppes at Carlsbad in Carlsbad,
•	Galleria at Tyler in Riverside,
•	Visalia Mall in Visalia,
•	Southland Mall in Hayward,
•	Stonestown Mall in San Francisco,
•	Northridge Mall in Northridge,
•	Meadows Mall in Las Vegas ,
,
REQUIREMENTS,
,
•	Min 15 years’ Experience,
•	Drafting of complete construction plan sets (excluding Title 24 and engineering calcs),
•	Drafting MEP's (bonus but not required),
•	Residential: Renovation, Additions, New Construction, ADUs,
•	Commercial: Tenant Improvements, Additions, New Construction,
•	Work with clients,
•	Selling / closing new agreements ,
•	Design sessions,
•	Engineering details,
•	Site Inspections,
•	Permit Expediting / working with building departments,
•	AutoCAD / Revit / Sketchup / Chief Architect,
,
EXPECTATIONS,
,
•	Integrity,
•	Creativity,
•	Completion,
•	Competence,
•	Collaboration,
•	Professionalism,
,
COMPENSATION,
,
•	Salary (competitive based on experience and skill),
•	Commissions,
,
ABOUT SKSI,
,
Video about SKSI: ,
,
SKSI Plans and Permits (SKSI), the first National brand offering construction plans and permit expediting services announced nine new stores in California and Los Vegas for its innovative retail concept chain by the end of the year.,
,
SKSI Plans & Permits provides expert, fast, affordable and extremely accessible construction plans, engineering, Title 24 and permit expediting services for residential & commercial projects. SKSI helps builders, contractors, developers and property owners and managers save money and time without sacrificing quality by expediting planning and permitting for construction and property development. SKSI’s proprietary processes include the use of custom-developed software that streamlines the design and permit processes. ,
,
SKSI makes the process of creating and approving construction plans and permits extraordinary accessible and efficient for contractors, realtors and real estate investors, leasing companies and property managers, business and retail store owners, commercial landlords and homeowners. SKSI’s proprietary processes include the use of custom-developed software that streamlines the design and permit processes. ,
,
CLIENT LIST INCLUDES,
,
•	Homeowners,
•	Leasing & management companies,
•	Brookfield Properties,
•	Westfield Malls,
•	Apple Stores,
•	AMC Theaters,
•	Bloomingdales,
•	Macy’s,
•	Van’s,
•	Starbucks,
•	Victoria’s Secret,
•	Gold’s Gym,
•	Panda Express,
•	… about 500 other top brands    ",2019-08-15 19:19,full-time
Sr. Software Engineer,,DOE,https://losangeles.craigslist.org/wst/tch/d/santa-monica-sr-software-engineer/6947558133.html,"
        ,



,
    ",2019-08-01 17:55,full-time
Data Engineer,,$100 - $135K DOE,https://losangeles.craigslist.org/wst/sof/d/culver-city-data-engineer/6960272785.html,"
        ,
This is a full time, onsite position only, no agencies or remote positions.,
,
We are Globe Life And Accident Insurance Company, a highly successful Internet Marketing division of Torchmark Corporation, a Fortune 500 company.,
,
Our rapidly expanding Internet group in Culver City (Silicon Beach) is seeking to hire a data engineer with both conceptual and hands-on experience working in an Amazon Web Services Big Data environment with structured and semi-structured data. Ideal candidate will be a quick learner who is enthusiastic about all aspects of data development, including data transport, data processing & transformation, data integration and data warehousing.,
,
Job Requirements:,
,
• Hands-on experience working in AWS using S3, Glue, and Athena.,
• Experience working with the Scala programming language.,
• Experience with Linux-based operating systems.,
• Experience with Linux bash scripting.,
• Experience with ETL toolsets.,
• Solid proficiency in SQL.,
• Experience with RDBMS and Data Warehousing.,
• Experience with JSON formatted data.,
• Experience with version control systems (Git).,
• Ability to identify, troubleshoot and resolve production data integrity and performance issues.,
• Proficient in writing technical specifications and documentation.,
• A solid understanding of relational database architecture, including primary/foreign keys/constraints.,
• Excellent communication skills (verbal and written).,
,
Preferred Qualifications:,
,
• Experience with AWS Lambda & Nodejs.,
• Experience with Apache Spark & Spark SQL.,
• Demonstrable ability in data modeling.,
• Experience with Ubuntu Linux.,
• Experience with AWS Batch, CLI, IAM Roles & Policies, SQS (Simple Queue Service) and/or Step Functions.,
• Experience with Parquet & ORC.,
,
This is a fast-paced office so we have high expectations. However, we are also a small and close-knit office with a great culture. The benefits are generous and include a Pension Plan, 401K and health/dental insurance.,
,
This is a full time, onsite position only, No Agencies. Depending on individual circumstances, some telecommuting may be allowed.,
,
Equal Employment Opportunity:,
Globe Life is proud to be an equal opportunity employer. Our success depends on the combined skills and talents of all our employees. We are committed to making employment decisions without regard to race, religious creed, color, age, sex, sexual orientation, gender identity, national origin, religion, marital status, family status, medical condition, disability, military service, pregnancy, childbirth and related medical conditions or any other classification protected by federal, state, and local laws and ordinances.    ",2019-08-19 14:58,full-time
"CIVIL, Electrical & Mechanical Engineers - All Levels","https://images.craigslist.org/00909_3HfJpygSmf9_600x450.jpg,https://images.craigslist.org/00Y0Y_7FbOIsehvH2_600x450.jpg,https://images.craigslist.org/00V0V_1XwzjcyU0FQ_600x450.jpg,https://images.craigslist.org/00q0q_e3jjxRHrFJG_600x450.jpg,https://images.craigslist.org/01111_aj23sDEOWmN_600x450.jpg,https://images.craigslist.org/00x0x_amsvjt63tUR_600x450.jpg,https://images.craigslist.org/00C0C_3ouc05ItqRK_600x450.jpg,https://images.craigslist.org/00L0L_dxqgiYud6vJ_600x450.jpg,https://images.craigslist.org/00909_4npqDFanL7x_600x450.jpg,https://images.craigslist.org/00p0p_3qJZnXkVFoz_600x450.jpg,https://images.craigslist.org/00G0G_6y9gnLSqcel_600x450.jpg,https://images.craigslist.org/00y0y_dExli0uP4SD_600x450.jpg,https://images.craigslist.org/00Y0Y_cEpigprK6xc_600x450.jpg,https://images.craigslist.org/00N0N_iTQ1cFxkZwe_600x450.jpg,https://images.craigslist.org/01717_5OlyBmkOBuF_600x450.jpg,https://images.craigslist.org/00a0a_drf409kow45_600x450.jpg,https://images.craigslist.org/00s0s_5ULF13MvOda_600x450.jpg,https://images.craigslist.org/00B0B_dSMZqXJs5Iz_600x450.jpg","Dependent on experience level; Full time with benefits, healthcare, 401k",https://losangeles.craigslist.org/lac/egr/d/los-angeles-civil-electrical-mechanical/6964763352.html,"
        ,
,  ,
 ,  ,  
  ,

We have positions for:  CAD Designer,   Project Engineer, Licensed Engineers,  Project Manager for Structural Engineers, Electrical Engineer, Mechanical Engineer, & Land Surveyors   , ,


For CONFIDENTIAL CONSIDERATION: ,
Email your resume to: jobs@trabucogroup.com 
, ,
For full list of Engineering positions, visit us at: ,    ",2019-08-26 01:09,full-time
Cost Engineer,,Depending on Experience,https://losangeles.craigslist.org/lac/acc/d/los-angeles-cost-engineer/6966437656.html,"
        ,
Dedicated to “Excellence in Engineering,” E2 Consulting Engineers, Inc. (E2) was founded in 1988 to deliver environmentally focused services related to water and wastewater. Since then, the firm has grown and broadly diversified to provide engineering, environmental consulting, oil and gas pipeline, infrastructure operations, and remediation-related services. Since the firm’s founding, the management team has balanced growth with fiscal prudence, resulting in a solid, financially stable business, sustained growth, and loyal clients and employees.,
,
,
,
,
,
E2 Consulting Engineers, Inc. offers an excellent benefits package including health, dental, vision, and life insurance, 401(k) with employer match, paid time off. Qualified candidates only please submit your resume. We are an Equal Opportunity Employer.,
,
,
,
,
LOCAL CANDIDATES PREFERRED. NO PER DIEM OR RELOCATION OFFERED AT THIS TIME.,
,
,
,
,
Position Summary,
,
,
,
,
A mid-level Cost Engineer position able to work and to provide analytical support on any project. The Project Cost Engineer will have excellent computer skills and knowledge of the various tools and software of Project Services.,
Qualifications,
,
•Bachelor's Degree in Engineering or relevant degree in Construction Management, Project Management, etc.,
•4-7 years as a Cost Engineer or relevant Project Controls experience.,
,
Desired,
•Experience with Cost Engineering software tools:,
•Cost experience associated with construction operations experience,
•Accounting/budgeting knowledge,
•Mathematical skills,
,
Responsibilities,
•Cost Plan Development and Analysis,
•Use the cost and schedule plan to determine if project objectives are achievable.,
•Create, maintain, and update monthly forecast budgets.,
•Forecast costs to complete on projects and maintain reports with accuracy.,
•Assess and report on project performance using established industry standards.,
•Ensure that responses to project budget reflect accurate and current project cost information and stakeholders are in concurrence.,
•Communicate project risks related to costs to key stakeholders.,
•Assist Project Managers in preparing funding requests to gain project authorization.,
•Assist Project Managers in gaining funding changes to projects through the Unifier change control system.,
•Input data into various programs and prepare various cost and forecasting reports.,
•Analyze and trend cost variances by comparing the current cost plan against the actual cost to date.,
•Analyze and validate unauthorized costs to projects and report to Project Managers and Supervision.,
•Verify that project cost and schedule milestones were/were not attained and provide input to identify future process or business improvements and work with responsible parties to implement.,
•Manage project funding orders and ensure all required documentation is entered and/or correct in tracking documentation systems.,
•Maintain scope change, contingency release, change order, and journal entry logs.,
•Maintain written and electronic project documentation and records for required aspects of the project: Maintain project files in accordance with established guidelines and requirements.,
•Assist in the closeout process of a project with other departments. Work closely with Project Management to determine required deliverables and expected dates to achieve closeout.,
•May provide special reports for supervisor or manager upon request.,
,
,
Please click on the link below to apply:,
,
, ,
,
,
E2 Consulting Engineers, Inc. is an Equal Opportunity Employer.,
    ",2019-08-28 08:06,full-time
Job Captain,,TBD,https://losangeles.craigslist.org/wst/egr/d/santa-monica-job-captain/6968316598.html,"
        ,
Job Captain,
,
Prestigious Santa Monica Architectural firm specializing in high-end residential design is seeking a Job Captain. We are looking for a candidate with 5-7 year's experience. Proficiency in Revit required. We offer a great working environment, excellent benefits, and a competitive salary for the right candidate. Below are the Job Captain's responsibilities: ,
,
Design,
To understand the project design.,
To prepare, and develop where required, drawings, models, images and other documents relating to the design and development of the project.,
,
Project Management,
To assist where required in the coordination of project information including consultant coordination and implementation into drawing set of structural, mechanical, electrical, interior and landscaping information as directed by the SPM.,
Attend periodic project and client meetings as the budget and project requires.,
To take responsibility, where requested by the PM or SPM, for specific areas of the project development.,
Coordination, when directed by the PM or SPM, with consultants, owner's representatives, and other parties or agencies involved with the project.,
Thorough knowledge and implementation of Office standard setups and sheets in compliance with company procedures and standards.,
Understanding the scope, cost and time of the work.,
To contribute or otherwise assist in project related responsibilities as required.,
Supervise Draftsperson in project development, and review project drawings for accuracy and completeness.,
Maintain up to date knowledge of project progress and required tasks to be completed.,
To seek, and record evidence of, professional development, such as Architectural Licensing and/or continuing education/accreditation, LEED Certification, and involvement with outside professional organizations.,
,
Job Captain Desirable Skills,
Demonstrates ability to undertake the above responsibilities. ,
Ability to take direction from a senior employee.,
Ability to constantly communicate ideas to SPM to ensure that their direction is correct and time is not wasted.,
A professional or post-graduate degree in architecture.,
Previous experience working in an architectural practice.,
,
Employee Essential Skills,
Demonstrates initiative and a proactive approach to daily tasks.,
Knowledge and working ability in relevant computer software programs.,
Self-motivation and ability to take responsibility.,
Flexible attitude and ability to participate on a project at any phase or in any given point in time.,
Ability to manage and prioritize tasks and time efficiently.,
Excellent written and verbal skills.,
Good interpersonal skills and able to work independently and as part of a team.,
Excellent organizational skills.,
Ability to manage sensitive and confidential information.,
Able to work under pressure and to tight deadlines.,
Able to build good relationships at all levels, internal and external to the office.,
Looks for and achieves the best outcome in every situation.,
Appreciation of and commitment to the business of the practice.,
Welcomes a challenge and rises to the occasion - willing to commit the time, effort and energy to do so.,
Holds others accountable and is willing to be held accountable.,
Supportive of the creative office culture.,
Resilient with a good sense of humor.,
Passion and commitment to Architecture as a Discipline.,
Thorough understanding of the history and theory of architecture.,
Pursuit of specific area of expertise/knowledge related to architectural design, history, or practice.,
Good graphic and presentation ability.,
Demonstrates ability to grow personally and professionally.,
Demonstrates a balance between reality and optimism.,
Demonstrates restraint and maturity in difficult situations.,
    ",2019-08-30 18:08,full-time
